,RouteID,FromStop,ToStop,Departure,Arrival,TravelTimeMin
513,CR-Fitchburg,North Station,Waltham,2017-03-24 20:42:31,2017-03-24 21:07:46,25.25
514,CR-Fitchburg,North Station,Waltham,2017-03-26 19:58:41,2017-03-26 20:17:13,18.533333333333335
515,CR-Fitchburg,North Station,Waltham,2017-03-27 17:02:58,2017-03-27 17:23:28,20.5
516,CR-Fitchburg,North Station,Waltham,2017-03-27 17:37:06,2017-03-27 17:56:08,19.033333333333335
517,CR-Fitchburg,North Station,Waltham,2017-03-27 19:18:43,2017-03-27 19:37:14,18.516666666666666
518,CR-Fitchburg,North Station,Waltham,2017-03-29 17:37:33,2017-03-29 17:55:35,18.033333333333335
519,CR-Fitchburg,North Station,Waltham,2017-03-30 18:26:25,2017-03-30 18:47:26,21.016666666666666
520,CR-Fitchburg,North Station,Waltham,2017-03-30 19:19:59,2017-03-30 19:42:01,22.033333333333335
521,CR-Fitchburg,North Station,Waltham,2017-03-30 20:48:58,2017-03-30 21:10:10,21.2
522,CR-Fitchburg,North Station,Waltham,2017-03-31 17:02:18,2017-03-31 17:24:40,22.366666666666667
523,CR-Fitchburg,North Station,Waltham,2017-03-31 17:36:41,2017-03-31 17:58:42,22.016666666666666
524,CR-Fitchburg,North Station,Waltham,2017-04-01 17:46:45,2017-04-01 18:07:46,21.016666666666666
525,CR-Fitchburg,North Station,Waltham,2017-04-01 19:57:33,2017-04-01 20:18:05,20.533333333333335
526,CR-Fitchburg,North Station,Waltham,2017-04-03 18:26:57,2017-04-03 18:50:28,23.516666666666666
527,CR-Fitchburg,North Station,Waltham,2017-04-05 18:27:43,2017-04-05 18:48:15,20.533333333333335
528,CR-Fitchburg,North Station,Waltham,2017-04-06 17:37:27,2017-04-06 17:54:43,17.266666666666666
529,CR-Fitchburg,North Station,Waltham,2017-04-10 17:02:30,2017-04-10 17:23:32,21.033333333333335
530,CR-Fitchburg,North Station,Waltham,2017-04-11 18:04:40,2017-04-11 18:32:25,27.75
531,CR-Fitchburg,North Station,Waltham,2017-04-12 18:26:21,2017-04-12 18:47:10,20.816666666666666
532,CR-Fitchburg,North Station,Waltham,2017-04-13 17:37:12,2017-04-13 17:56:13,19.016666666666666
533,CR-Fitchburg,North Station,Waltham,2017-04-14 17:40:29,2017-04-14 17:59:17,18.8
534,CR-Fitchburg,North Station,Waltham,2017-04-14 19:18:09,2017-04-14 19:37:10,19.016666666666666
535,CR-Fitchburg,North Station,Waltham,2017-04-15 17:38:56,2017-04-15 18:05:57,27.016666666666666
536,CR-Fitchburg,North Station,Waltham,2017-04-15 19:59:39,2017-04-15 20:18:11,18.533333333333335
537,CR-Fitchburg,North Station,Waltham,2017-04-17 17:05:10,2017-04-17 17:27:11,22.016666666666666
538,CR-Fitchburg,North Station,Waltham,2017-04-17 18:27:30,2017-04-17 18:48:02,20.533333333333335
539,CR-Fitchburg,North Station,Waltham,2017-04-17 19:19:08,2017-04-17 19:36:10,17.033333333333335
540,CR-Fitchburg,North Station,Waltham,2017-04-19 18:00:06,2017-04-19 18:18:32,18.433333333333334
541,CR-Fitchburg,North Station,Waltham,2017-04-19 19:17:19,2017-04-19 19:36:07,18.8
542,CR-Fitchburg,North Station,Waltham,2017-04-20 19:17:59,2017-04-20 19:38:30,20.516666666666666
543,CR-Fitchburg,North Station,Waltham,2017-04-20 20:48:28,2017-04-20 21:07:29,19.016666666666666
544,CR-Fitchburg,North Station,Waltham,2017-04-24 17:59:07,2017-04-24 18:19:38,20.516666666666666
545,CR-Fitchburg,North Station,Waltham,2017-04-25 18:00:12,2017-04-25 18:31:05,30.883333333333333
546,CR-Fitchburg,North Station,Waltham,2017-04-25 20:48:24,2017-04-25 21:07:25,19.016666666666666
547,CR-Fitchburg,North Station,Waltham,2017-04-26 17:37:52,2017-04-26 17:54:56,17.066666666666666
548,CR-Fitchburg,North Station,Waltham,2017-04-27 20:48:48,2017-04-27 21:09:19,20.516666666666666
549,CR-Fitchburg,North Station,Waltham,2017-05-01 17:56:35,2017-05-01 18:18:32,21.95
550,CR-Fitchburg,North Station,Waltham,2017-05-02 17:37:34,2017-05-02 17:56:22,18.8
551,CR-Fitchburg,North Station,Waltham,2017-05-02 20:47:46,2017-05-02 21:06:47,19.016666666666666
552,CR-Fitchburg,North Station,Waltham,2017-05-03 17:58:00,2017-05-03 18:18:21,20.35
553,CR-Fitchburg,North Station,Waltham,2017-05-03 19:16:59,2017-05-03 19:39:00,22.016666666666666
554,CR-Fitchburg,North Station,Waltham,2017-05-05 17:38:16,2017-05-05 17:55:51,17.583333333333332
555,CR-Fitchburg,North Station,Waltham,2017-05-08 17:22:36,2017-05-08 17:55:10,32.56666666666667
556,CR-Fitchburg,North Station,Waltham,2017-05-08 18:27:26,2017-05-08 18:48:28,21.033333333333335
557,CR-Fitchburg,North Station,Waltham,2017-05-10 17:38:14,2017-05-10 17:58:54,20.666666666666668
558,CR-Fitchburg,North Station,Waltham,2017-05-10 19:17:43,2017-05-10 19:36:31,18.8
559,CR-Fitchburg,North Station,Waltham,2017-05-11 17:02:17,2017-05-11 17:28:19,26.033333333333335
560,CR-Fitchburg,North Station,Waltham,2017-05-11 17:43:46,2017-05-11 17:59:16,15.5
561,CR-Fitchburg,North Station,Waltham,2017-05-11 17:52:39,2017-05-11 18:18:06,25.45
562,CR-Fitchburg,North Station,Waltham,2017-05-12 17:36:40,2017-05-12 17:55:28,18.8
563,CR-Fitchburg,North Station,Waltham,2017-05-12 18:26:23,2017-05-12 18:46:54,20.516666666666666
564,CR-Fitchburg,North Station,Waltham,2017-05-12 19:17:36,2017-05-12 19:36:37,19.016666666666666
565,CR-Fitchburg,North Station,Waltham,2017-05-13 17:47:37,2017-05-13 18:06:38,19.016666666666666
566,CR-Fitchburg,North Station,Waltham,2017-05-15 17:03:12,2017-05-15 17:25:13,22.016666666666666
567,CR-Fitchburg,North Station,Waltham,2017-05-15 19:20:45,2017-05-15 19:39:32,18.783333333333335
568,CR-Fitchburg,North Station,Waltham,2017-05-16 17:58:02,2017-05-16 18:17:04,19.033333333333335
569,CR-Fitchburg,North Station,Waltham,2017-05-16 20:48:16,2017-05-16 21:08:41,20.416666666666668
570,CR-Fitchburg,North Station,Waltham,2017-05-17 17:59:33,2017-05-17 18:20:08,20.583333333333332
571,CR-Fitchburg,North Station,Waltham,2017-05-17 19:18:40,2017-05-17 19:37:38,18.966666666666665
572,CR-Fitchburg,North Station,Waltham,2017-05-19 17:37:48,2017-05-19 17:56:50,19.033333333333335
573,CR-Fitchburg,North Station,Waltham,2017-05-22 18:03:00,2017-05-22 18:22:02,19.033333333333335
574,CR-Fitchburg,North Station,Waltham,2017-05-23 17:58:53,2017-05-23 18:19:24,20.516666666666666
575,CR-Fitchburg,North Station,Waltham,2017-05-24 17:38:33,2017-05-24 17:59:06,20.55
576,CR-Fitchburg,North Station,Waltham,2017-05-25 17:01:58,2017-05-25 17:26:03,24.083333333333332
577,CR-Fitchburg,North Station,Waltham,2017-05-26 17:02:39,2017-05-26 17:23:10,20.516666666666666
578,CR-Fitchburg,North Station,Waltham,2017-05-26 19:16:53,2017-05-26 19:37:25,20.533333333333335
579,CR-Fitchburg,North Station,Waltham,2017-05-26 20:49:25,2017-05-26 21:09:57,20.533333333333335
580,CR-Fitchburg,North Station,Waltham,2017-05-30 17:03:09,2017-05-30 17:27:11,24.033333333333335
581,CR-Fitchburg,North Station,Waltham,2017-05-30 17:58:06,2017-05-30 18:16:48,18.7
582,CR-Fitchburg,North Station,Waltham,2017-05-30 18:26:59,2017-05-30 18:48:01,21.033333333333335
583,CR-Fitchburg,North Station,Waltham,2017-05-30 19:17:11,2017-05-30 19:36:12,19.016666666666666
584,CR-Fitchburg,North Station,Waltham,2017-05-31 17:03:28,2017-05-31 17:23:26,19.966666666666665
585,CR-Fitchburg,North Station,Waltham,2017-05-31 18:27:50,2017-05-31 18:48:22,20.533333333333335
586,CR-Fitchburg,North Station,Waltham,2017-05-31 19:19:08,2017-05-31 19:39:39,20.516666666666666
587,CR-Fitchburg,North Station,Waltham,2017-06-01 17:36:26,2017-06-01 17:55:28,19.033333333333335
588,CR-Fitchburg,North Station,Waltham,2017-06-01 19:35:08,2017-06-01 19:53:54,18.766666666666666
589,CR-Fitchburg,North Station,Waltham,2017-06-02 17:00:02,2017-06-02 17:24:03,24.016666666666666
590,CR-Fitchburg,North Station,Waltham,2017-06-03 20:01:27,2017-06-03 20:19:58,18.516666666666666
591,CR-Fitchburg,North Station,Waltham,2017-06-04 19:57:29,2017-06-04 20:18:01,20.533333333333335
592,CR-Fitchburg,North Station,Waltham,2017-06-05 17:01:35,2017-06-05 17:22:36,21.016666666666666
593,CR-Fitchburg,North Station,Waltham,2017-06-05 17:36:03,2017-06-05 17:55:04,19.016666666666666
594,CR-Fitchburg,North Station,Waltham,2017-06-06 17:01:47,2017-06-06 17:23:49,22.033333333333335
595,CR-Fitchburg,North Station,Waltham,2017-06-06 18:27:26,2017-06-06 18:48:15,20.816666666666666
596,CR-Fitchburg,North Station,Waltham,2017-06-06 19:17:08,2017-06-06 19:38:09,21.016666666666666
597,CR-Fitchburg,North Station,Waltham,2017-06-06 20:48:02,2017-06-06 21:07:04,19.033333333333335
598,CR-Fitchburg,North Station,Waltham,2017-06-07 17:03:12,2017-06-07 17:23:44,20.533333333333335
599,CR-Fitchburg,North Station,Waltham,2017-06-07 17:37:25,2017-06-07 17:56:28,19.05
600,CR-Fitchburg,North Station,Waltham,2017-06-07 17:53:47,2017-06-07 18:16:46,22.983333333333334
601,CR-Fitchburg,North Station,Waltham,2017-06-07 19:20:14,2017-06-07 19:40:46,20.533333333333335
602,CR-Fitchburg,North Station,Waltham,2017-06-08 17:03:00,2017-06-08 17:25:02,22.033333333333335
603,CR-Fitchburg,North Station,Waltham,2017-06-09 17:40:58,2017-06-09 17:56:29,15.516666666666667
604,CR-Fitchburg,North Station,Waltham,2017-06-12 17:07:11,2017-06-12 17:29:30,22.316666666666666
605,CR-Fitchburg,North Station,Waltham,2017-06-12 19:29:32,2017-06-12 19:57:20,27.8
606,CR-Fitchburg,North Station,Waltham,2017-06-13 17:38:36,2017-06-13 17:56:07,17.516666666666666
607,CR-Fitchburg,North Station,Waltham,2017-06-13 18:00:55,2017-06-13 18:19:56,19.016666666666666
608,CR-Fitchburg,North Station,Waltham,2017-06-14 17:39:03,2017-06-14 17:56:34,17.516666666666666
609,CR-Fitchburg,North Station,Waltham,2017-06-15 20:53:08,2017-06-15 21:07:09,14.016666666666667
610,CR-Fitchburg,North Station,Waltham,2017-06-16 19:20:30,2017-06-16 19:44:25,23.916666666666668
611,CR-Fitchburg,North Station,Waltham,2017-06-17 18:31:55,2017-06-17 18:52:27,20.533333333333335
612,CR-Fitchburg,North Station,Waltham,2017-06-19 17:04:08,2017-06-19 17:23:09,19.016666666666666
613,CR-Fitchburg,North Station,Waltham,2017-06-19 17:37:03,2017-06-19 17:59:05,22.033333333333335
614,CR-Fitchburg,North Station,Waltham,2017-06-20 17:03:43,2017-06-20 17:25:44,22.016666666666666
615,CR-Fitchburg,North Station,Waltham,2017-06-20 18:06:18,2017-06-20 18:31:13,24.916666666666668
616,CR-Fitchburg,North Station,Waltham,2017-06-20 18:27:45,2017-06-20 18:48:16,20.516666666666666
617,CR-Fitchburg,North Station,Waltham,2017-06-21 18:03:31,2017-06-21 18:24:03,20.533333333333335
618,CR-Fitchburg,North Station,Waltham,2017-06-21 18:27:19,2017-06-21 18:47:50,20.516666666666666
619,CR-Fitchburg,North Station,Waltham,2017-06-22 17:38:07,2017-06-22 17:56:54,18.783333333333335
620,CR-Fitchburg,North Station,Waltham,2017-06-23 17:59:29,2017-06-23 18:23:31,24.033333333333335
621,CR-Fitchburg,North Station,Waltham,2017-06-23 19:20:12,2017-06-23 19:40:43,20.516666666666666
622,CR-Fitchburg,North Station,Waltham,2017-06-24 19:56:55,2017-06-24 20:17:19,20.4
623,CR-Fitchburg,North Station,Waltham,2017-06-26 17:01:43,2017-06-26 17:23:44,22.016666666666666
624,CR-Fitchburg,North Station,Waltham,2017-06-27 17:37:45,2017-06-27 17:54:46,17.016666666666666
625,CR-Fitchburg,North Station,Waltham,2017-06-27 20:48:26,2017-06-27 21:07:27,19.016666666666666
626,CR-Fitchburg,North Station,Waltham,2017-06-28 17:03:06,2017-06-28 17:23:38,20.533333333333335
627,CR-Fitchburg,North Station,Waltham,2017-06-28 17:37:34,2017-06-28 17:58:07,20.55
628,CR-Fitchburg,North Station,Waltham,2017-06-28 18:27:16,2017-06-28 18:47:49,20.55
629,CR-Fitchburg,North Station,Waltham,2017-06-29 18:28:04,2017-06-29 18:50:17,22.216666666666665
630,CR-Fitchburg,North Station,Waltham,2017-06-29 19:17:43,2017-06-29 19:38:30,20.783333333333335
631,CR-Fitchburg,North Station,Waltham,2017-06-29 20:47:20,2017-06-29 21:05:51,18.516666666666666
632,CR-Fitchburg,North Station,Waltham,2017-06-30 18:00:29,2017-06-30 18:17:30,17.016666666666666
633,CR-Fitchburg,North Station,Waltham,2017-07-01 17:48:35,2017-07-01 18:09:07,20.533333333333335
634,CR-Fitchburg,North Station,Waltham,2017-07-03 18:29:34,2017-07-03 18:48:37,19.05
635,CR-Fitchburg,North Station,Waltham,2017-07-05 17:02:11,2017-07-05 17:24:43,22.533333333333335
636,CR-Fitchburg,North Station,Waltham,2017-07-06 17:01:58,2017-07-06 17:24:30,22.533333333333335
637,CR-Fitchburg,North Station,Waltham,2017-07-06 17:38:13,2017-07-06 17:53:45,15.533333333333333
638,CR-Fitchburg,North Station,Waltham,2017-07-06 17:58:26,2017-07-06 18:22:54,24.466666666666665
639,CR-Fitchburg,North Station,Waltham,2017-07-06 19:24:34,2017-07-06 19:43:36,19.033333333333335
640,CR-Fitchburg,North Station,Waltham,2017-07-06 20:47:18,2017-07-06 21:07:49,20.516666666666666
641,CR-Fitchburg,North Station,Waltham,2017-07-07 17:36:16,2017-07-07 17:54:48,18.533333333333335
642,CR-Fitchburg,North Station,Waltham,2017-07-07 18:06:27,2017-07-07 18:26:04,19.616666666666667
643,CR-Fitchburg,North Station,Waltham,2017-07-07 20:48:31,2017-07-07 21:07:33,19.033333333333335
644,CR-Fitchburg,North Station,Waltham,2017-07-08 17:46:37,2017-07-08 18:08:38,22.016666666666666
645,CR-Fitchburg,North Station,Waltham,2017-07-08 19:58:43,2017-07-08 20:17:45,19.033333333333335
646,CR-Fitchburg,North Station,Waltham,2017-07-09 20:00:27,2017-07-09 20:19:28,19.016666666666666
647,CR-Fitchburg,North Station,Waltham,2017-07-10 17:01:52,2017-07-10 17:25:54,24.033333333333335
648,CR-Fitchburg,North Station,Waltham,2017-07-10 17:38:08,2017-07-10 17:56:56,18.8
649,CR-Fitchburg,North Station,Waltham,2017-07-10 18:27:41,2017-07-10 18:48:29,20.8
650,CR-Fitchburg,North Station,Waltham,2017-07-11 17:38:04,2017-07-11 17:55:06,17.033333333333335
651,CR-Fitchburg,North Station,Waltham,2017-07-11 19:17:41,2017-07-11 19:38:12,20.516666666666666
652,CR-Fitchburg,North Station,Waltham,2017-07-13 17:01:58,2017-07-13 17:23:59,22.016666666666666
653,CR-Fitchburg,North Station,Waltham,2017-07-13 17:36:09,2017-07-13 17:55:10,19.016666666666666
654,CR-Fitchburg,North Station,Waltham,2017-07-13 19:17:42,2017-07-13 19:36:39,18.95
655,CR-Fitchburg,North Station,Waltham,2017-07-14 17:37:40,2017-07-14 17:54:41,17.016666666666666
656,CR-Fitchburg,North Station,Waltham,2017-07-14 18:01:32,2017-07-14 18:19:03,17.516666666666666
657,CR-Fitchburg,North Station,Waltham,2017-07-15 20:01:10,2017-07-15 20:21:41,20.516666666666666
658,CR-Fitchburg,North Station,Waltham,2017-07-16 20:02:59,2017-07-16 20:21:48,18.816666666666666
659,CR-Fitchburg,North Station,Waltham,2017-07-17 17:03:44,2017-07-17 17:26:16,22.533333333333335
660,CR-Fitchburg,North Station,Waltham,2017-07-17 19:17:21,2017-07-17 19:39:53,22.533333333333335
661,CR-Fitchburg,North Station,Waltham,2017-07-18 17:37:15,2017-07-18 17:57:48,20.55
662,CR-Fitchburg,North Station,Waltham,2017-07-18 18:00:39,2017-07-18 18:27:01,26.366666666666667
663,CR-Fitchburg,North Station,Waltham,2017-07-18 19:18:32,2017-07-18 19:52:48,34.266666666666666
664,CR-Fitchburg,North Station,Waltham,2017-07-18 20:47:38,2017-07-18 21:06:40,19.033333333333335
665,CR-Fitchburg,North Station,Waltham,2017-07-19 19:22:34,2017-07-19 19:43:22,20.8
666,CR-Fitchburg,North Station,Waltham,2017-07-19 20:47:10,2017-07-19 21:07:09,19.983333333333334
667,CR-Fitchburg,North Station,Waltham,2017-07-20 17:03:35,2017-07-20 17:26:06,22.516666666666666
668,CR-Fitchburg,North Station,Waltham,2017-07-20 17:37:55,2017-07-20 17:55:12,17.283333333333335
669,CR-Fitchburg,North Station,Waltham,2017-07-21 17:37:19,2017-07-21 17:56:05,18.766666666666666
670,CR-Fitchburg,North Station,Waltham,2017-07-21 19:16:43,2017-07-21 19:40:46,24.05
671,CR-Fitchburg,North Station,Waltham,2017-07-23 19:57:30,2017-07-23 20:18:02,20.533333333333335
672,CR-Fitchburg,North Station,Waltham,2017-07-24 17:03:18,2017-07-24 17:25:18,22.0
673,CR-Fitchburg,North Station,Waltham,2017-07-24 17:37:22,2017-07-24 17:54:24,17.033333333333335
674,CR-Fitchburg,North Station,Waltham,2017-07-24 19:18:45,2017-07-24 19:37:46,19.016666666666666
675,CR-Fitchburg,North Station,Waltham,2017-07-25 17:03:14,2017-07-25 17:23:46,20.533333333333335
676,CR-Fitchburg,North Station,Waltham,2017-07-25 20:47:53,2017-07-25 21:06:54,19.016666666666666
677,CR-Fitchburg,North Station,Waltham,2017-07-26 17:03:12,2017-07-26 17:23:32,20.333333333333332
678,CR-Fitchburg,North Station,Waltham,2017-07-26 17:37:39,2017-07-26 17:54:42,17.05
679,CR-Fitchburg,North Station,Waltham,2017-07-26 19:20:38,2017-07-26 19:41:09,20.516666666666666
680,CR-Fitchburg,North Station,Waltham,2017-07-27 17:59:42,2017-07-27 18:16:43,17.016666666666666
681,CR-Fitchburg,North Station,Waltham,2017-07-27 18:26:48,2017-07-27 18:47:19,20.516666666666666
682,CR-Fitchburg,North Station,Waltham,2017-07-27 20:47:36,2017-07-27 21:06:40,19.066666666666666
683,CR-Fitchburg,North Station,Waltham,2017-07-28 17:38:05,2017-07-28 17:57:08,19.05
684,CR-Fitchburg,North Station,Waltham,2017-07-28 18:02:07,2017-07-28 18:24:09,22.033333333333335
685,CR-Fitchburg,North Station,Waltham,2017-07-31 17:01:50,2017-07-31 17:24:21,22.516666666666666
686,CR-Fitchburg,North Station,Waltham,2017-07-31 17:56:11,2017-07-31 18:17:15,21.066666666666666
687,CR-Fitchburg,North Station,Waltham,2017-07-31 19:17:38,2017-07-31 19:41:40,24.033333333333335
688,CR-Fitchburg,North Station,Waltham,2017-08-01 17:01:44,2017-08-01 17:22:16,20.533333333333335
689,CR-Fitchburg,North Station,Waltham,2017-08-01 17:58:12,2017-08-01 18:17:14,19.033333333333335
690,CR-Fitchburg,North Station,Waltham,2017-08-01 19:22:33,2017-08-01 19:46:41,24.133333333333333
691,CR-Fitchburg,North Station,Waltham,2017-08-02 17:37:49,2017-08-02 18:02:09,24.333333333333332
692,CR-Fitchburg,North Station,Waltham,2017-08-02 18:19:20,2017-08-02 18:41:52,22.533333333333335
693,CR-Fitchburg,North Station,Waltham,2017-08-02 18:29:45,2017-08-02 18:51:53,22.133333333333333
694,CR-Fitchburg,North Station,Waltham,2017-08-02 19:19:30,2017-08-02 19:41:34,22.066666666666666
695,CR-Fitchburg,North Station,Waltham,2017-08-03 19:19:34,2017-08-03 19:38:22,18.8
696,CR-Fitchburg,North Station,Waltham,2017-08-04 18:27:03,2017-08-04 18:47:35,20.533333333333335
697,CR-Fitchburg,North Station,Waltham,2017-08-06 20:01:36,2017-08-06 20:20:37,19.016666666666666
698,CR-Fitchburg,North Station,Waltham,2017-08-07 17:01:54,2017-08-07 18:17:29,75.58333333333333
699,CR-Fitchburg,North Station,Waltham,2017-08-07 17:37:49,2017-08-07 18:24:32,46.71666666666667
700,CR-Fitchburg,North Station,Waltham,2017-08-08 17:01:28,2017-08-08 17:25:29,24.016666666666666
701,CR-Fitchburg,North Station,Waltham,2017-08-08 17:59:45,2017-08-08 18:16:46,17.016666666666666
702,CR-Fitchburg,North Station,Waltham,2017-08-08 19:16:20,2017-08-08 19:38:56,22.6
703,CR-Fitchburg,North Station,Waltham,2017-08-08 20:47:43,2017-08-08 21:06:46,19.05
704,CR-Fitchburg,North Station,Waltham,2017-08-10 20:48:51,2017-08-10 21:07:38,18.783333333333335
705,CR-Fitchburg,North Station,Waltham,2017-08-11 19:17:42,2017-08-11 19:36:30,18.8
706,CR-Fitchburg,North Station,Waltham,2017-08-12 19:56:52,2017-08-12 20:17:23,20.516666666666666
707,CR-Fitchburg,North Station,Waltham,2017-08-14 17:01:26,2017-08-14 17:23:57,22.516666666666666
708,CR-Fitchburg,North Station,Waltham,2017-08-14 17:37:43,2017-08-14 17:56:31,18.8
709,CR-Fitchburg,North Station,Waltham,2017-08-14 20:48:17,2017-08-14 21:08:48,20.516666666666666
710,CR-Fitchburg,North Station,Waltham,2017-08-15 18:00:19,2017-08-15 18:20:49,20.5
711,CR-Fitchburg,North Station,Waltham,2017-08-16 17:01:29,2017-08-16 17:24:00,22.516666666666666
712,CR-Fitchburg,North Station,Waltham,2017-08-16 20:46:45,2017-08-16 21:07:22,20.616666666666667
713,CR-Fitchburg,North Station,Waltham,2017-08-17 17:59:26,2017-08-17 18:16:58,17.533333333333335
714,CR-Fitchburg,North Station,Waltham,2017-08-17 19:25:40,2017-08-17 19:48:01,22.35
715,CR-Fitchburg,North Station,Waltham,2017-08-18 17:01:17,2017-08-18 17:25:50,24.55
716,CR-Fitchburg,North Station,Waltham,2017-08-21 17:01:11,2017-08-21 17:25:12,24.016666666666666
717,CR-Fitchburg,North Station,Waltham,2017-08-21 17:37:26,2017-08-21 17:54:28,17.033333333333335
718,CR-Fitchburg,North Station,Waltham,2017-08-22 17:01:23,2017-08-22 17:23:55,22.533333333333335
719,CR-Fitchburg,North Station,Waltham,2017-08-22 17:37:34,2017-08-22 17:56:35,19.016666666666666
720,CR-Fitchburg,North Station,Waltham,2017-08-22 20:48:23,2017-08-22 21:07:24,19.016666666666666
721,CR-Fitchburg,North Station,Waltham,2017-08-23 17:44:23,2017-08-23 18:01:26,17.05
722,CR-Fitchburg,North Station,Waltham,2017-08-23 18:01:23,2017-08-23 18:20:24,19.016666666666666
723,CR-Fitchburg,North Station,Waltham,2017-08-23 19:20:20,2017-08-23 19:42:39,22.316666666666666
724,CR-Fitchburg,North Station,Waltham,2017-08-24 17:36:33,2017-08-24 17:53:36,17.05
725,CR-Fitchburg,North Station,Waltham,2017-08-25 17:37:47,2017-08-25 17:55:04,17.283333333333335
726,CR-Fitchburg,North Station,Waltham,2017-08-25 18:27:31,2017-08-25 18:49:49,22.3
727,CR-Fitchburg,North Station,Waltham,2017-08-28 20:45:58,2017-08-28 21:06:59,21.016666666666666
728,CR-Fitchburg,North Station,Waltham,2017-08-29 17:01:15,2017-08-29 17:23:46,22.516666666666666
729,CR-Fitchburg,North Station,Waltham,2017-08-29 17:39:23,2017-08-29 17:56:24,17.016666666666666
730,CR-Fitchburg,North Station,Waltham,2017-08-29 17:56:02,2017-08-29 18:22:06,26.066666666666666
731,CR-Fitchburg,North Station,Waltham,2017-08-30 17:04:03,2017-08-30 17:23:05,19.033333333333335
732,CR-Fitchburg,North Station,Waltham,2017-08-30 17:58:55,2017-08-30 18:19:27,20.533333333333335
733,CR-Fitchburg,North Station,Waltham,2017-08-30 18:28:19,2017-08-30 18:48:52,20.55
734,CR-Fitchburg,North Station,Waltham,2017-08-30 20:47:14,2017-08-30 21:08:16,21.033333333333335
735,CR-Fitchburg,North Station,Waltham,2017-08-31 17:01:37,2017-08-31 17:23:40,22.05
736,CR-Fitchburg,North Station,Waltham,2017-08-31 17:59:44,2017-08-31 18:18:45,19.016666666666666
737,CR-Fitchburg,North Station,Waltham,2017-08-31 19:18:43,2017-08-31 19:37:44,19.016666666666666
738,CR-Fitchburg,North Station,Waltham,2017-09-01 18:00:45,2017-09-01 18:21:16,20.516666666666666
739,CR-Fitchburg,North Station,Waltham,2017-09-02 19:58:24,2017-09-02 20:18:54,20.5
740,CR-Fitchburg,North Station,Waltham,2017-09-03 20:00:29,2017-09-03 20:17:30,17.016666666666666
741,CR-Fitchburg,North Station,Waltham,2017-09-05 17:01:51,2017-09-05 17:24:23,22.533333333333335
742,CR-Fitchburg,North Station,Waltham,2017-09-05 20:48:43,2017-09-05 21:07:44,19.016666666666666
743,CR-Fitchburg,North Station,Waltham,2017-09-06 17:02:21,2017-09-06 17:24:33,22.2
744,CR-Fitchburg,North Station,Waltham,2017-09-06 17:36:32,2017-09-06 17:55:33,19.016666666666666
745,CR-Fitchburg,North Station,Waltham,2017-09-06 19:17:30,2017-09-06 19:38:33,21.05
746,CR-Fitchburg,North Station,Waltham,2017-09-06 20:46:47,2017-09-06 21:07:48,21.016666666666666
747,CR-Fitchburg,North Station,Waltham,2017-09-07 17:03:09,2017-09-07 17:25:10,22.016666666666666
748,CR-Fitchburg,North Station,Waltham,2017-09-07 20:48:19,2017-09-07 21:08:51,20.533333333333335
749,CR-Fitchburg,North Station,Waltham,2017-09-08 17:03:59,2017-09-08 17:26:00,22.016666666666666
750,CR-Fitchburg,North Station,Waltham,2017-09-08 18:28:05,2017-09-08 18:48:38,20.55
751,CR-Fitchburg,North Station,Waltham,2017-09-08 19:18:06,2017-09-08 19:38:39,20.55
752,CR-Fitchburg,North Station,Waltham,2017-09-09 17:46:26,2017-09-09 18:07:14,20.8
753,CR-Fitchburg,North Station,Waltham,2017-09-10 19:55:05,2017-09-10 20:19:17,24.2
754,CR-Fitchburg,North Station,Waltham,2017-09-11 17:36:34,2017-09-11 17:55:21,18.783333333333335
755,CR-Fitchburg,North Station,Waltham,2017-09-11 17:58:20,2017-09-11 18:17:21,19.016666666666666
756,CR-Fitchburg,North Station,Waltham,2017-09-12 17:05:31,2017-09-12 17:26:33,21.033333333333335
757,CR-Fitchburg,North Station,Waltham,2017-09-12 17:43:17,2017-09-12 18:04:13,20.933333333333334
758,CR-Fitchburg,North Station,Waltham,2017-09-13 17:38:01,2017-09-13 17:55:17,17.266666666666666
759,CR-Fitchburg,North Station,Waltham,2017-09-13 17:58:32,2017-09-13 18:19:03,20.516666666666666
760,CR-Fitchburg,North Station,Waltham,2017-09-13 19:19:04,2017-09-13 19:38:05,19.016666666666666
761,CR-Fitchburg,North Station,Waltham,2017-09-14 17:39:47,2017-09-14 17:57:05,17.3
762,CR-Fitchburg,North Station,Waltham,2017-09-15 17:02:25,2017-09-15 17:22:58,20.55
763,CR-Fitchburg,North Station,Waltham,2017-09-15 17:36:37,2017-09-15 17:55:38,19.016666666666666
764,CR-Fitchburg,North Station,Waltham,2017-09-16 19:58:55,2017-09-16 20:19:26,20.516666666666666
765,CR-Fitchburg,North Station,Waltham,2017-09-18 17:37:07,2017-09-18 17:55:38,18.516666666666666
766,CR-Fitchburg,North Station,Waltham,2017-09-19 17:02:28,2017-09-19 17:24:35,22.116666666666667
767,CR-Fitchburg,North Station,Waltham,2017-09-19 17:36:28,2017-09-19 18:04:11,27.716666666666665
768,CR-Fitchburg,North Station,Waltham,2017-09-19 18:28:13,2017-09-19 18:49:01,20.8
769,CR-Fitchburg,North Station,Waltham,2017-09-19 20:47:29,2017-09-19 21:08:17,20.8
